DataHora;Copo;Cidade;Entrega;Pagamento;Acomp1;Acomp2;Acomp3;Cobertura;IdPedido
2020-06-26 17:59:20;1;9;1;2;1;1;9;6;48381
2020-07-22 10:40:53;3;12;1;3;2;6;2;4;48382
2021-06-02 16:00:49;5;3;1;2;4;3;6;3;48383
2021-07-01 14:48:07;5;14;2;1;2;10;8;5;48384
2022-12-01 11:24:36;2;9;1;4;9;7;8;5;48385
2022-08-13 20:43:33;3;7;2;1;8;5;7;2;48386
2023-11-09 09:05:51;5;11;1;3;9;5;8;5;48387
2020-08-08 19:18:32;1;11;2;4;7;8;4;5;48388
2022-04-25 17:11:22;2;15;1;2;9;6;6;8;48389
2021-03-12 10:08:21;1;1;1;3;5;11;10;2;48390
2021-12-03 16:18:17;2;14;2;3;4;6;3;2;48391
2020-07-25 13:09:33;1;12;2;2;11;3;2;7;48392
2021-12-16 20:13:44;1;1;2;1;9;5;8;3;48393
2023-05-01 15:20:25;3;6;2;3;3;1;7;10;48394
2022-06-24 11:29:47;4;9;2;1;6;2;1;4;48395
2020-01-27 13:32:04;1;6;1;4;4;8;7;8;48396
2022-08-31 09:43:37;4;1;2;4;11;8;6;3;48397
2023-05-13 10:00:33;3;17;2;3;11;1;11;2;48398
2022-12-20 20:48:40;4;14;2;4;5;8;10;10;48399
2021-11-18 10:59:54;2;4;1;2;9;4;10;6;48400
2022-05-19 13:32:55;2;4;2;1;9;10;4;2;48401
2022-07-27 10:31:49;1;11;1;3;2;9;4;10;48402
2021-02-07 09:13:38;4;6;2;4;6;1;8;6;48403
2021-06-21 10:30:40;2;1;2;2;3;8;6;8;48404
2020-02-26 16:29:43;5;11;1;2;7;4;6;2;48405
2022-12-17 10:38:59;3;6;2;1;4;7;3;9;48406
2023-02-18 14:37:27;1;8;2;3;3;7;10;4;48407
2022-08-22 20:11:44;4;5;1;3;9;5;9;6;48408
2023-01-22 16:25:19;3;2;2;1;10;11;7;10;48409
2020-09-25 12:24:18;2;5;1;4;4;1;6;10;48410
2022-07-06 18:13:37;1;16;1;4;4;10;1;3;48411
2022-06-12 14:26:34;3;11;1;4;4;11;1;9;48412
2022-12-18 14:58:36;2;16;2;3;8;5;4;1;48413
2021-08-19 10:29:30;4;3;1;2;9;10;1;10;48414
2023-11-29 13:17:08;2;12;2;2;11;5;5;10;48415
2022-03-25 10:08:22;2;8;2;3;9;11;4;9;48416
2023-06-06 19:21:12;1;12;2;4;11;10;6;9;48417
2021-02-24 13:35:58;3;2;2;1;11;3;8;9;48418
2020-07-19 18:37:34;4;1;1;3;10;7;1;10;48419
2022-11-14 10:19:00;3;16;2;3;4;3;11;4;48420
2020-05-01 17:30:40;2;1;2;3;2;8;10;8;48421
2023-03-16 19:22:04;2;17;1;1;9;10;3;3;48422
2022-05-10 15:09:54;3;2;1;4;8;11;5;7;48423
2022-05-31 10:16:16;2;14;2;3;6;3;4;6;48424
2022-03-11 14:13:17;1;5;2;2;1;6;9;3;48425
2023-07-27 11:29:34;1;4;1;4;3;8;7;5;48426
2023-02-26 11:34:39;3;4;2;3;8;3;6;3;48427
2021-01-04 10:15:39;2;8;2;4;9;10;4;8;48428
2022-08-16 19:36:40;5;9;2;1;6;10;8;2;48429
2022-03-08 20:50:09;4;12;1;1;8;7;11;2;48430
2022-03-13 18:21:42;5;8;1;1;8;10;2;7;48431
2020-03-01 13:44:26;5;12;2;4;3;2;11;5;48432
2021-03-23 11:33:41;5;2;1;4;4;11;6;3;48433
2020-12-03 13:37:01;5;14;1;1;4;8;8;8;48434
2021-02-15 15:20:53;4;3;1;2;5;7;9;6;48435
2020-04-15 14:30:48;5;2;2;3;4;11;3;3;48436
2021-08-08 09:58:40;3;13;2;2;11;6;8;9;48437
2023-05-30 14:49:47;1;10;2;1;8;7;10;10;48438
2023-08-19 18:45:15;3;17;2;2;10;6;4;8;48439
2023-12-21 15:32:28;5;12;1;1;1;6;1;5;48440
2022-03-03 16:57:15;3;4;2;1;1;8;3;8;48441
2023-04-14 11:42:18;1;5;2;2;7;2;10;7;48442
2023-11-26 19:13:02;5;9;1;1;9;11;1;8;48443
2022-10-03 15:44:10;1;11;1;4;11;5;2;4;48444
2021-05-16 20:44:09;5;2;1;4;4;4;1;2;48445
2022-04-09 12:39:37;5;2;2;3;11;5;11;3;48446
2021-11-07 16:39:06;4;13;2;1;1;8;1;6;48447
2021-09-02 09:45:52;4;10;1;4;1;6;2;1;48448
2023-04-18 14:36:47;4;17;2;2;11;7;11;9;48449
2022-10-12 18:10:03;4;7;2;1;10;10;9;4;48450
2022-05-24 19:32:21;3;13;2;4;7;10;5;3;48451
2020-10-15 18:41:52;4;12;1;1;11;10;11;6;48452
2023-07-11 15:13:34;3;3;2;4;2;6;9;5;48453
2020-03-08 13:49:17;2;13;1;2;10;9;6;3;48454
2020-10-30 20:39:14;1;3;1;1;1;6;1;10;48455
2020-12-26 20:49:55;3;11;1;2;6;8;6;10;48456
2020-03-29 12:45:11;1;4;2;2;6;8;4;4;48457
2020-10-19 12:32:30;2;14;2;3;10;8;4;10;48458
2023-01-29 12:49:39;1;3;2;3;7;2;4;9;48459
2023-03-01 09:05:16;1;1;2;2;7;10;6;5;48460
2022-10-31 15:04:54;3;8;1;4;10;6;6;9;48461
2023-05-18 20:37:42;4;9;1;3;10;10;9;1;48462
2020-08-03 10:43:54;4;9;1;3;8;7;5;4;48463
2023-05-24 13:40:26;4;17;1;1;9;5;9;5;48464
2020-01-11 18:21:32;2;3;2;2;11;9;8;5;48465
2020-11-14 14:44:51;4;14;2;1;11;6;1;5;48466
2021-04-06 17:38:20;2;2;1;2;8;10;3;7;48467
2020-09-03 17:53:53;4;8;1;4;6;6;6;3;48468
2022-11-05 12:32:44;4;11;2;3;11;5;4;5;48469
2022-08-17 14:41:04;2;3;2;1;6;11;7;1;48470
2021-04-28 19:09:16;3;9;2;2;8;5;4;7;48471
2023-12-03 09:27:32;1;5;1;3;10;9;2;4;48472
2020-06-08 13:55:12;3;1;1;2;11;5;8;1;48473
2020-07-01 20:44:54;1;3;2;4;9;8;1;7;48474
2020-10-30 12:16:26;1;17;2;4;5;2;1;1;48475
2021-03-22 13:02:09;3;2;1;3;6;4;9;3;48476
2022-04-19 20:25:58;2;13;2;3;5;10;8;2;48477
2020-12-13 20:36:44;1;6;2;3;10;2;1;8;48478
2021-01-17 12:31:02;2;11;2;4;6;6;9;9;48479
2020-07-29 11:26:11;5;15;2;1;11;3;5;10;48480
2020-10-01 19:31:30;4;2;1;2;11;3;2;4;48481
2020-01-30 18:32:16;5;1;1;3;11;10;11;9;48482
2020-10-24 18:59:13;3;14;1;2;6;8;9;7;48483
2020-03-11 12:49:22;4;13;1;2;6;3;1;9;48484
2023-02-05 20:38:03;4;5;2;3;11;5;6;3;48485
2020-03-16 16:59:01;1;9;1;4;7;9;4;10;48486
2021-07-13 18:33:02;3;17;1;2;3;11;7;1;48487
2023-06-13 15:04:10;3;13;2;4;5;10;4;4;48488
2020-05-14 18:48:21;2;8;2;2;1;11;2;8;48489
2023-09-02 13:51:41;1;15;1;2;9;6;10;1;48490
2023-03-15 15:01:19;4;13;1;1;7;2;4;3;48491
2022-07-22 12:26:32;4;4;2;3;11;7;9;4;48492
2022-09-20 17:01:06;3;13;1;3;2;10;3;8;48493
2022-09-04 12:06:30;4;1;1;3;1;10;1;10;48494
2022-04-15 15:42:45;4;8;1;3;7;1;8;9;48495
2022-06-18 18:42:19;2;11;2;3;9;10;8;4;48496
2023-06-13 15:26:50;2;6;2;2;8;3;4;8;48497
2023-12-01 15:48:59;5;4;2;4;5;3;3;3;48498
2021-07-04 11:55:42;5;5;1;4;2;1;5;1;48499
2023-02-16 17:59:12;1;15;1;4;4;3;3;5;48500
2020-10-26 10:56:23;4;8;1;3;9;3;7;5;48501
2022-10-06 20:05:36;4;15;1;4;9;10;1;2;48502
2023-08-12 09:00:28;3;6;2;1;10;9;6;8;48503
2022-11-11 16:17:12;5;7;1;1;4;3;7;9;48504
2020-07-28 17:36:10;4;8;2;3;10;10;9;3;48505
2020-03-29 18:58:01;4;13;2;2;7;9;10;1;48506
2022-10-04 15:23:22;4;1;1;3;3;9;7;2;48507
2022-10-01 19:06:51;1;11;2;3;1;9;8;4;48508
2022-05-12 16:40:25;1;5;2;2;7;2;1;9;48509
2021-02-09 14:56:01;1;8;1;4;10;7;8;6;48510
2021-10-24 15:18:49;4;2;2;3;11;2;9;4;48511
2020-11-04 14:47:31;3;6;2;1;6;10;7;4;48512
2020-02-21 09:16:37;4;2;2;3;1;6;3;2;48513
2022-08-18 17:53:24;3;14;1;2;11;10;5;5;48514
2022-02-17 17:28:58;3;4;2;4;5;9;6;8;48515
2020-12-31 09:13:12;1;10;2;3;8;1;11;7;48516
2023-05-30 17:59:23;4;8;2;3;5;9;11;2;48517
2021-02-20 15:46:43;2;3;2;4;5;6;6;8;48518
2021-05-19 15:45:59;2;9;1;2;11;10;7;8;48519
2021-10-06 20:24:07;5;15;1;3;5;11;2;10;48520
2020-08-23 13:28:07;2;5;1;4;6;4;3;7;48521
2022-04-16 14:52:59;5;16;1;2;1;1;2;9;48522
2021-04-24 13:08:12;3;10;1;2;5;1;7;1;48523
2021-01-29 10:59:14;4;15;1;3;2;3;9;4;48524
2020-11-02 15:00:26;3;2;2;1;7;1;6;8;48525
2023-04-30 09:05:33;3;12;1;3;9;7;10;2;48526
2020-01-30 19:40:22;1;14;2;4;9;3;8;4;48527
2023-03-07 11:07:42;2;10;2;2;8;1;6;5;48528
2021-10-30 18:28:02;5;12;2;1;8;4;11;4;48529
2022-11-18 10:29:45;4;9;1;4;3;6;5;4;48530
2022-08-13 11:40:57;5;8;1;3;10;11;11;10;48531
2022-04-16 16:33:26;2;4;1;3;10;5;4;6;48532
2023-05-31 13:13:26;4;17;1;1;2;4;5;3;48533
2023-06-01 13:57:02;4;4;1;4;2;7;4;2;48534
2023-12-17 17:30:59;3;1;2;3;8;10;5;1;48535
2022-07-22 18:48:33;2;13;1;3;6;4;7;2;48536
2023-08-12 16:20:31;4;17;1;2;2;6;1;1;48537
2022-07-17 17:12:21;4;1;1;3;10;3;7;10;48538
2022-12-05 17:42:20;4;5;2;2;5;3;2;4;48539
2022-12-27 13:20:23;5;11;1;1;9;3;7;8;48540
2021-01-02 15:34:59;1;12;1;4;11;9;6;9;48541
2022-03-02 18:10:16;2;3;1;1;3;3;2;1;48542
2021-08-04 14:48:16;3;4;2;1;7;2;10;2;48543
2023-02-03 10:03:29;3;1;2;3;3;3;11;8;48544
2022-10-26 12:22:21;5;9;2;4;4;10;7;1;48545
2021-06-28 09:32:11;1;1;1;3;1;11;2;10;48546
2022-03-12 13:16:47;2;7;1;4;3;5;1;4;48547
2023-12-24 20:30:34;4;4;2;1;4;11;11;1;48548
2023-12-29 12:21:12;1;1;1;4;1;9;5;7;48549
2020-01-29 14:00:56;3;12;1;3;3;3;7;7;48550
2021-04-21 13:27:22;1;11;2;2;10;6;11;10;48551
2021-05-22 16:17:21;2;15;1;1;11;5;2;2;48552
2021-02-08 09:26:17;1;6;2;3;6;1;8;4;48553
2023-11-18 20:17:53;1;17;1;3;5;7;9;8;48554
2021-03-16 12:52:36;2;5;1;1;2;10;2;7;48555
2022-10-06 12:43:10;3;6;1;3;1;2;2;8;48556
2023-07-27 12:48:28;3;7;2;3;3;11;1;3;48557
2021-06-13 16:10:17;1;5;2;2;10;1;9;10;48558
2020-08-16 18:17:12;5;15;2;2;7;3;3;9;48559
2021-07-30 14:57:26;4;14;2;2;1;8;4;5;48560
2020-11-22 14:33:05;1;3;1;2;9;2;10;1;48561
2021-02-26 20:45:01;3;7;1;3;6;8;9;9;48562
2022-10-18 14:01:57;5;3;1;4;7;5;8;9;48563
2023-05-04 16:41:21;1;4;2;1;5;1;6;6;48564
2021-11-08 13:25:03;5;4;2;4;6;9;6;7;48565
2021-10-19 19:32:52;1;5;2;1;4;6;3;5;48566
2020-09-04 14:10:20;4;8;1;4;10;9;9;10;48567
2021-04-25 09:29:18;3;3;1;4;10;6;3;4;48568
2021-03-23 10:39:26;1;4;1;4;5;7;3;9;48569
2023-05-01 20:06:08;5;5;1;4;6;7;11;8;48570
2020-06-03 15:09:21;2;14;2;3;4;6;7;1;48571
2020-07-13 18:36:58;5;17;2;4;8;7;8;7;48572
2020-03-16 17:24:14;3;2;1;2;1;11;1;1;48573
2021-09-20 18:46:35;4;3;2;1;4;7;2;10;48574
2023-02-16 10:21:06;5;4;2;3;11;6;3;8;48575
2022-11-11 11:53:29;2;13;1;3;3;6;10;1;48576
2022-12-28 11:41:00;3;10;1;1;2;4;6;7;48577
2020-07-14 16:40:07;3;1;2;2;1;2;3;5;48578
2023-05-10 17:26:17;5;12;2;3;5;8;11;8;48579
2022-06-12 10:01:17;5;6;2;3;8;2;8;6;48580
2023-11-28 09:21:10;5;2;2;2;1;3;4;10;48581
2023-11-24 16:19:48;1;13;2;1;2;8;8;7;48582
2020-07-16 15:46:21;5;9;2;1;2;2;3;8;48583
2023-12-14 18:33:36;2;4;2;4;8;4;4;3;48584
2022-12-22 20:53:13;5;11;1;3;1;7;8;9;48585
2020-10-06 19:51:34;2;12;1;2;7;2;8;3;48586
2023-06-08 15:18:38;5;12;1;4;11;11;10;9;48587
2020-12-22 19:16:28;2;16;1;1;2;8;10;10;48588
2020-07-10 10:25:07;1;9;1;1;4;2;5;1;48589
2021-01-12 18:39:37;1;8;1;1;11;11;2;2;48590
2021-12-13 15:29:32;1;13;2;2;2;7;1;6;48591
2020-09-30 20:08:40;5;12;2;4;9;9;9;6;48592
2023-07-04 18:22:09;4;7;1;4;7;1;2;3;48593
2020-04-11 09:26:01;1;1;1;3;1;8;4;9;48594
2020-09-25 15:53:34;2;13;1;1;8;5;11;8;48595
2020-06-30 12:17:35;5;11;2;2;4;2;11;1;48596
2022-08-02 09:51:32;5;5;1;4;7;6;9;8;48597
2022-04-16 10:46:08;2;1;1;1;9;4;1;10;48598
2021-01-30 16:57:24;1;2;1;1;4;8;6;2;48599
2023-12-29 19:36:31;2;8;1;4;6;7;4;2;48600
2023-01-26 19:06:14;5;17;2;2;6;6;10;7;48601
2020-02-25 12:31:03;1;10;1;1;7;6;1;4;48602
2021-09-12 18:25:54;1;4;2;4;8;9;6;2;48603
2021-04-18 19:31:28;5;5;2;1;6;6;3;2;48604
2023-10-27 16:24:10;5;14;2;2;9;7;8;5;48605
2020-11-06 09:55:16;3;14;1;2;1;1;3;3;48606
2022-12-06 16:52:37;4;2;1;1;4;3;10;2;48607
2020-12-25 16:20:01;4;11;2;4;6;2;10;4;48608
2021-10-05 15:46:34;3;13;1;2;6;8;3;10;48609
2020-01-24 16:34:36;5;12;1;1;8;9;2;5;48610
2023-08-09 13:25:08;5;13;1;4;9;10;8;10;48611
2021-07-21 09:35:15;3;15;2;2;5;3;5;7;48612
2020-05-06 17:22:42;3;1;2;4;9;11;7;5;48613
2021-06-15 19:47:18;5;11;1;4;8;7;8;6;48614
2022-10-31 09:07:35;2;7;2;1;3;3;11;8;48615
2020-01-18 16:38:09;4;8;2;3;11;1;8;10;48616
2022-05-21 20:58:05;3;16;2;1;9;10;7;10;48617
2022-01-21 12:51:31;1;8;1;2;6;5;10;7;48618
2022-12-08 17:35:11;1;8;1;3;10;3;2;8;48619
2021-02-08 11:20:48;2;12;1;2;9;1;8;10;48620
2022-12-05 11:54:57;5;1;2;1;8;11;8;1;48621
2023-07-18 16:47:13;3;3;1;2;6;2;9;4;48622
2021-01-25 13:56:56;3;15;2;3;11;4;6;6;48623
2023-11-10 18:18:17;4;17;2;2;1;11;7;10;48624
2022-04-12 20:42:37;2;8;2;4;5;9;5;8;48625
2021-09-12 11:12:16;4;10;2;2;7;6;11;3;48626
2022-05-31 16:31:19;4;14;1;1;5;3;4;10;48627
2022-09-16 10:28:32;3;6;1;1;9;9;9;3;48628
2021-05-02 16:38:59;1;10;2;4;2;5;6;2;48629
2021-05-22 10:09:16;5;6;2;1;2;4;7;4;48630
2023-11-08 13:33:46;5;9;1;1;10;6;10;2;48631
2023-11-06 09:51:36;1;12;1;1;5;6;7;3;48632
2021-09-14 10:00:14;2;8;1;1;1;7;2;6;48633
2023-04-26 10:12:42;5;11;1;3;3;4;8;7;48634
2020-03-24 14:08:58;5;9;1;2;9;4;3;7;48635
2022-07-20 18:52:02;2;16;2;2;2;5;11;5;48636
2022-10-23 11:50:53;3;17;2;3;6;10;7;6;48637
2021-10-31 17:01:01;1;15;2;2;2;6;3;6;48638
2021-12-23 20:20:47;3;14;2;4;2;1;2;9;48639
2023-07-30 16:35:30;2;9;2;1;8;2;1;3;48640
2022-03-13 16:09:13;3;16;1;3;8;1;6;9;48641
2023-09-02 13:55:20;5;1;1;1;8;7;3;1;48642
2023-07-18 18:22:22;1;15;1;1;10;9;6;4;48643
2023-10-27 10:18:05;1;9;2;2;6;11;11;8;48644
2021-06-09 15:08:50;3;17;1;4;4;2;6;7;48645
2022-10-26 14:58:19;3;14;2;1;7;9;5;7;48646
2021-03-30 16:47:42;1;17;2;4;4;1;10;4;48647
2022-11-05 16:51:41;1;9;1;2;2;11;4;3;48648
2022-09-25 11:03:54;5;11;2;4;8;11;3;7;48649
2023-11-27 11:50:07;5;4;1;2;2;2;8;7;48650
2022-04-14 15:05:58;3;16;1;4;5;6;11;8;48651
2023-07-03 12:39:33;5;14;2;2;5;3;4;8;48652
2023-05-25 19:39:10;3;4;1;2;9;11;4;10;48653
2022-06-23 12:30:10;3;17;1;4;2;8;4;8;48654
2023-09-30 11:19:40;2;3;2;3;7;2;2;6;48655
2023-02-22 12:38:54;4;8;2;3;1;4;1;7;48656
2021-12-15 14:10:52;2;2;2;2;4;6;8;9;48657
2021-12-15 20:50:27;3;6;2;1;4;11;10;6;48658
2023-03-26 14:34:42;4;4;1;4;7;4;4;5;48659
2022-09-21 14:03:49;2;1;2;1;9;9;9;3;48660
2023-02-23 19:38:56;2;5;2;3;4;1;8;3;48661
2022-07-17 12:27:19;4;14;2;1;10;9;8;4;48662
2021-02-04 10:39:46;2;6;2;2;3;2;6;1;48663
2021-07-29 15:20:26;4;4;2;1;3;3;3;4;48664
2022-01-07 15:58:30;5;1;1;3;1;3;3;7;48665
2021-08-26 19:35:54;3;3;2;2;4;2;7;5;48666
2022-01-07 19:08:44;4;9;1;1;5;6;4;6;48667
2021-11-13 10:21:58;2;4;2;3;7;4;10;8;48668
2020-11-25 19:29:12;5;12;2;2;4;2;1;5;48669
2021-08-30 09:51:29;3;11;1;3;5;8;1;10;48670
2022-05-04 09:08:41;4;7;2;4;6;1;5;5;48671
2022-12-07 18:35:18;2;14;1;1;3;9;1;6;48672
2020-05-17 20:29:28;4;16;1;2;6;3;4;5;48673
2023-10-07 20:23:07;1;1;2;1;11;6;10;3;48674
2020-03-17 11:00:39;4;6;2;2;2;10;10;7;48675
2022-08-13 15:42:57;1;2;1;2;3;11;11;3;48676
2023-08-09 16:00:10;4;15;1;3;7;2;7;2;48677
2021-04-08 19:46:50;3;14;1;2;1;5;9;8;48678
2021-03-22 17:50:28;4;12;2;1;9;10;10;10;48679
2023-05-01 17:34:27;1;14;2;4;7;1;9;10;48680
2021-03-24 17:08:11;2;14;2;4;2;6;8;2;48681
2020-07-09 09:18:38;4;8;2;2;11;9;7;1;48682
2020-07-18 16:42:32;3;15;2;3;6;6;7;2;48683
2020-07-12 14:28:45;2;12;1;2;9;9;7;10;48684
2020-01-30 09:24:48;1;13;1;2;4;5;4;10;48685
2021-01-08 13:24:10;4;13;2;2;1;5;9;10;48686
2021-10-24 20:37:42;2;5;1;4;11;11;11;9;48687
2020-11-24 15:16:17;4;7;1;2;3;9;10;8;48688
2023-03-10 09:33:24;5;1;1;4;6;1;2;6;48689
2022-06-13 20:58:10;3;16;2;2;1;3;4;1;48690
2021-04-24 13:46:24;4;4;1;2;3;7;4;2;48691
2021-03-11 12:04:55;2;9;2;1;5;3;11;1;48692
2021-09-30 11:39:01;3;16;1;4;5;10;3;2;48693
2020-07-24 19:09:25;5;1;2;4;6;10;3;10;48694
2023-04-09 17:24:49;5;7;1;1;10;1;4;10;48695
2022-07-29 14:50:00;1;13;2;1;6;2;9;4;48696
2021-09-24 16:22:38;1;6;1;1;11;6;2;6;48697
2021-11-06 10:19:39;2;17;1;2;9;5;6;9;48698
2021-11-19 18:58:37;4;12;2;3;8;10;7;9;48699
2021-11-19 18:47:15;3;16;2;2;8;5;7;9;48700
2021-09-29 20:51:35;5;5;1;2;4;1;10;6;48701
2022-09-20 10:11:01;4;5;2;3;6;1;6;2;48702
2023-12-15 15:16:37;4;13;1;1;5;4;4;9;48703
2023-02-15 19:36:40;1;4;1;1;9;9;9;3;48704
2022-10-21 13:56:31;2;6;2;4;6;9;3;4;48705
2022-01-23 10:37:58;2;1;2;2;4;4;3;2;48706
2023-08-09 16:51:58;4;12;1;4;11;6;4;3;48707
2023-09-22 16:44:42;2;2;2;4;2;3;8;6;48708
2022-07-18 14:00:07;3;4;2;1;5;7;2;2;48709
2022-07-15 20:16:46;1;3;1;2;4;1;3;1;48710
2023-05-04 13:25:42;3;13;2;3;9;4;11;9;48711
2020-02-16 12:30:42;1;9;1;3;11;2;6;7;48712
2021-01-08 18:07:44;1;8;2;4;4;1;11;4;48713
2020-03-16 19:30:03;4;1;2;4;6;2;3;1;48714
2021-05-31 13:12:58;2;5;1;2;4;9;11;1;48715
2023-11-19 18:42:08;3;7;1;1;8;7;8;10;48716
2021-01-18 13:18:33;3;12;2;4;1;11;2;6;48717
2020-07-07 15:54:52;3;13;1;3;8;11;1;4;48718
2023-07-30 17:29:21;2;4;1;1;4;5;1;1;48719
2020-03-01 20:54:43;5;15;1;3;8;1;6;4;48720
2021-12-12 09:21:15;2;12;2;3;11;7;4;6;48721
2021-03-15 14:07:42;1;14;1;1;1;3;9;4;48722
2023-07-01 09:40:02;4;3;1;3;5;5;9;4;48723
2021-10-31 14:01:54;5;14;1;3;1;3;5;7;48724
2023-11-20 17:40:17;4;1;2;2;1;8;9;4;48725
2021-07-01 13:24:23;1;13;1;2;2;8;9;9;48726
2020-03-18 19:56:57;1;17;1;3;3;9;1;2;48727
2021-08-26 11:48:38;4;13;2;4;2;2;3;6;48728
2023-02-09 17:12:49;4;15;1;1;9;11;9;9;48729
2023-03-02 20:42:48;5;3;2;3;9;8;1;9;48730
2021-02-27 14:11:01;2;12;1;3;7;6;8;5;48731
2020-03-01 19:57:32;1;10;2;2;8;5;3;9;48732
2022-08-16 17:32:54;5;4;1;4;3;6;3;7;48733
2023-11-20 17:50:34;2;12;1;1;9;6;4;1;48734
2022-06-27 13:20:06;1;8;2;2;4;8;9;10;48735
2020-06-13 18:41:03;3;8;1;4;1;6;5;4;48736
2020-10-30 15:21:13;3;17;2;2;1;1;3;1;48737
2022-01-03 15:41:09;2;11;2;3;10;11;7;6;48738
2023-10-26 15:08:24;3;8;2;2;10;6;1;5;48739
2021-04-17 11:44:34;3;9;2;4;10;4;1;5;48740
2023-02-17 20:52:35;2;9;2;4;11;8;8;7;48741
2023-06-06 18:30:28;3;12;2;4;2;9;2;6;48742
2020-04-14 19:31:00;5;9;1;3;2;4;5;4;48743
2020-05-14 10:30:38;3;13;2;2;11;8;4;7;48744
2022-08-12 14:11:06;4;16;1;1;2;7;3;10;48745
2020-08-15 19:15:00;5;15;1;4;7;9;5;5;48746
2022-12-22 15:20:43;1;11;1;1;3;3;6;6;48747
2020-05-08 13:37:11;4;4;1;2;3;8;4;3;48748
2020-01-06 13:58:33;3;4;2;3;11;2;4;7;48749
2023-09-27 17:44:55;3;15;2;4;8;4;6;8;48750
2021-02-28 19:01:00;4;9;1;3;4;11;2;8;48751
2021-10-04 10:30:09;3;3;2;2;9;1;6;3;48752
2022-11-21 17:26:43;4;17;1;4;11;1;5;1;48753
2023-10-03 10:12:48;2;4;1;4;6;2;4;9;48754
2021-07-27 12:32:13;2;3;1;3;8;8;2;9;48755
2023-02-05 20:26:16;2;16;1;4;6;1;5;3;48756
2022-05-07 09:45:37;1;10;1;1;11;8;3;9;48757
2021-01-05 17:36:48;1;4;2;3;9;11;2;8;48758
2023-03-01 14:03:39;1;1;2;3;7;10;7;6;48759
2022-09-19 17:25:58;2;16;2;3;6;2;10;8;48760
2022-07-10 15:19:26;3;10;2;4;3;9;10;1;48761
2022-08-05 16:44:40;1;2;2;2;5;3;11;10;48762
2023-11-30 18:07:04;4;2;2;4;9;6;4;1;48763
2020-09-02 13:56:54;4;15;1;3;4;7;1;5;48764
2022-11-28 10:06:02;4;11;2;3;1;8;10;8;48765
2022-01-04 13:33:07;4;3;1;4;8;1;7;7;48766
2021-04-25 12:02:29;5;6;2;2;11;3;3;4;48767
2021-03-02 11:57:58;1;15;1;3;1;8;8;9;48768
2023-07-27 15:10:05;5;8;1;3;10;8;9;3;48769
2020-03-26 10:13:24;5;9;2;3;3;9;4;3;48770
2022-05-06 11:03:22;2;7;1;4;10;3;11;10;48771
2022-06-08 12:47:51;5;1;1;3;7;7;7;8;48772
2021-05-13 19:10:54;2;10;2;2;6;5;6;6;48773
2020-06-01 09:13:30;4;4;1;2;10;11;7;7;48774
2021-01-21 11:16:19;4;11;1;3;2;2;5;7;48775
2022-06-12 14:32:27;1;1;2;4;10;6;11;2;48776
2022-11-26 18:20:28;1;5;2;2;7;3;6;10;48777
2022-04-08 16:59:57;1;12;1;2;11;8;6;5;48778
2023-07-04 10:05:19;5;15;2;3;3;5;6;8;48779
2021-08-15 14:43:43;5;10;1;3;6;11;4;7;48780
2022-06-03 17:19:06;4;17;2;2;7;5;4;7;48781
2023-07-28 18:30:09;5;17;2;4;5;4;8;6;48782
2021-02-16 16:04:23;1;12;1;4;9;1;4;5;48783
2021-12-07 09:47:26;2;17;1;1;10;8;11;1;48784
2022-12-28 19:21:00;2;15;1;4;10;4;9;7;48785
2022-07-10 14:56:52;2;17;1;2;11;10;8;2;48786
2023-02-18 15:06:14;4;11;1;2;11;4;3;4;48787
2021-02-23 11:39:23;2;14;2;1;1;9;11;3;48788
2022-11-12 15:28:24;2;12;2;4;10;6;10;9;48789
2022-07-23 16:50:38;5;2;1;1;6;2;9;7;48790
2023-04-15 14:45:15;4;2;1;1;10;6;11;2;48791
2021-12-11 16:59:24;3;11;2;1;11;2;6;6;48792
2021-06-04 15:10:40;3;11;2;1;11;2;9;10;48793
2021-12-16 13:42:00;2;17;1;4;6;11;10;7;48794
2022-07-07 11:18:29;2;4;1;3;6;9;10;1;48795
2021-07-09 10:17:20;3;12;2;1;1;5;3;2;48796
2022-03-29 09:25:11;4;2;1;3;5;6;3;4;48797
2022-01-07 14:45:18;5;15;2;1;2;9;1;1;48798
2023-06-30 18:45:16;1;10;2;3;6;1;2;10;48799
2022-03-01 10:00:18;4;15;1;4;8;6;11;1;48800
2023-11-05 18:16:08;4;16;2;3;4;6;10;9;48801
2022-03-03 10:11:47;3;10;1;3;3;2;9;7;48802
2021-02-14 15:02:26;4;2;1;2;9;4;6;7;48803
2020-03-01 19:00:03;2;12;1;3;5;9;9;4;48804
2022-02-11 11:50:06;2;16;2;4;11;7;1;5;48805
2020-03-31 17:23:14;1;6;2;1;8;11;10;7;48806
2023-08-21 09:44:00;3;13;1;3;11;4;4;7;48807
2023-11-14 11:04:02;2;3;1;3;2;11;5;5;48808
2022-06-02 10:33:35;4;17;2;3;3;11;9;2;48809
2022-05-01 09:15:00;4;17;2;1;3;4;8;8;48810
2022-09-09 12:13:49;1;9;2;1;6;1;3;4;48811
2023-04-25 19:06:59;4;6;1;2;11;1;1;9;48812
2023-04-19 13:42:54;5;4;2;3;2;2;4;8;48813
2021-06-17 12:15:01;4;9;1;2;3;9;4;2;48814
2020-10-09 10:42:17;4;16;1;3;6;2;1;7;48815
